Municipality ID,Municipality,Monthly Wage,Worked Hours Week
20177,San Juan Bautista Cuicatlán,738.3086794654516,19.669382935570805
20178,San Juan Bautista Guelache,4483.5152754038945,28.365579022408507
20184,San Juan Bautista Tuxtepec,1856.3094691650297,23.028176334854766
20185,San Juan Cacahuatepec,1203.314029460737,20.70380971800375
20187,San Juan Coatzóspam,950.0296757413606,19.530070138785256
20188,San Juan Colorado,770.9011822787064,17.90641278917602
20189,San Juan Comaltepec,229.30950100944796,12.810730035193442
20190,San Juan Cotzocón,798.4015942083822,21.040491379419073
20193,San Juan del Estado,2407.6785714285716,24.196428571428573
20197,San Juan Guelavía,959.2938482544138,23.479642728462252
20198,San Juan Guichicovi,804.5306278995331,20.65560996427665
20199,San Juan Ihualtepec,605.823043891903,19.45995217402484
20200,San Juan Juquila Mixes,711.0544060159351,20.91278087792068
20201,San Juan Juquila Vijanos,555.941016494886,18.465877066787538
20202,San Juan Lachao,1887.6927969864118,27.198716534373737
20205,San Juan Lalana,403.40949360270645,18.204752937518833
20207,San Juan Mazatlán,232.8500203485674,20.712331945822832
20208,San Juan Mixtepec,450.7441681149487,19.94182801752625
20210,San Juan Ñumí,374.63653060422723,15.738528325606977
20211,San Juan Ozolotepec,833.4141828148904,25.299413564507905
20214,San Juan Quiotepec,1026.0354448310904,15.217365195701044
20217,San Juan Tamazola,302.4702623208728,18.5750538664113
20220,San Juan Tepeuxila,166.47786113214693,22.161491859144263
20225,San Lorenzo,424.24321948353895,17.347634886357056
20226,San Lorenzo Albarradas,724.724654347248,19.747168306301514
20227,San Lorenzo Cacaotepec,2184.585987914427,26.125714274860847
20232,San Lucas Ojitlán,1235.0046965636607,19.300312394487012
20234,San Lucas Zoquiápam,250.86379656032187,19.113459456673024
20237,San Marcos Arteaga,738.2093386748151,25.652700428773596
20242,San Martín Peras,103.14102793348208,23.79393128969812
20243,San Martín Tilcajete,2584.678593169592,34.39057433565652
20244,San Martín Toxpalan,720.4003955411722,13.581969914898718
20245,San Martín Zacatepec,1506.5084839577805,22.6122096463268
20247,Capulálpam de Méndez,1698.9185707696288,24.137520109802335
20248,San Mateo del Mar,1113.8539892047813,21.37315618102751
20249,San Mateo Yoloxochitlán,1214.4833507395624,19.57783013139679
20253,San Mateo Piñas,500.8884174676018,22.234450313158426
20255,San Mateo Sindihui,374.2847413318657,18.040532228301338
20257,San Melchor Betaza,430.763923506187,23.404901074177825
20260,San Miguel Aloápam,313.4607342245441,17.068415795943455
20261,San Miguel Amatitlán,422.59506262976566,16.813776266855278
20263,San Miguel Coatlán,1176.9993553747422,24.97493840247536
20265,San Miguel Chimalapa,406.92095705575485,15.745247371471756
20266,San Miguel del Puerto,1472.4109864438867,25.51485006643451
20277,Villa Sola de Vega,873.0296699234927,22.975003785281046
20278,San Miguel Soyaltepec,863.5105249740301,15.726149348607153
20279,San Miguel Suchixtepec,694.0942202539654,21.515109455594793
20283,San Miguel Tequixtepec,312.5222914815543,20.509614536772634
20284,San Miguel Tilquiápam,815.0066242472446,22.06648108169526
20293,San Pablo Etla,2882.244914096109,24.8655992692257
20294,San Pablo Huitzo,2378.2415480958116,24.839036672852973
20295,San Pablo Huixtepec,1703.3033183230928,24.93494650678538
20296,San Pablo Macuiltianguis,478.3836379265239,11.762454684755392
20300,San Pedro Amuzgos,871.467289493663,25.953210605467145
20302,San Pedro Atoyac,725.5554534064815,21.77469715175124
20305,San Pedro Comitancillo,2427.678961899084,20.12207635373509
20307,San Pedro Huamelula,1198.8453420458716,21.29816968351675
20309,San Pedro Ixcatlán,365.1658359849928,12.379841209362676
20310,San Pedro Ixtlahuaca,1808.952594559344,29.726593068753495
20312,San Pedro Jicayán,1400.277586365307,18.572600836089673
20317,San Pedro Mártir Yucuxaco,538.4143126369389,26.696076078018784
20318,San Pedro Mixtepec,2816.8068802899975,27.09360093348296
20324,San Pedro Pochutla,2197.8899060076174,24.859282178613597
20325,San Pedro Quiatoni,1490.8883740976187,22.657041267104837
20327,San Pedro Tapanatepec,2027.8176643755148,21.980583726070066
20330,San Pedro Teutila,377.86247070898776,17.684121850610996
20333,San Pedro Totolápam,2175.624707746973,26.4696792833254
20334,Villa de Tututepec,1546.2140177542774,23.59671026948797
20339,San Pedro y San Pablo Teposcolula,2073.9573468356107,23.215528171640244
20340,San Pedro y San Pablo Tequixtepec,629.2237342945723,17.617121326747068
20342,San Raymundo Jalpan,2323.4958911599633,21.985727610440154
20344,San Sebastián Coatlán,308.90309253565147,19.524639689228003
20345,San Sebastián Ixcapa,1780.3462402299883,25.745545473602252
20346,San Sebastián Nicananduta,151.7136262041637,19.343329396722527
20348,San Sebastián Tecomaxtlahuaca,1350.2941072693693,22.570649534667137
20350,San Sebastián Tutla,2878.570226312418,25.002200817147177
20352,San Simón Zahuatlán,430.6906929444699,24.99395840682062
20356,Santa Ana del Valle,972.7614226768176,17.908566281164642
20359,Santa Ana Yareni,102.15588757274341,16.463401295967643
20361,Santa Catalina Quierí,105.2767678422601,27.596977554262267
20364,Santa Catarina Juquila,1627.0477726269821,26.43160105959223
20365,Santa Catarina Lachatao,927.2330157803673,17.551458172645972
20366,Santa Catarina Loxicha,941.6902494091086,20.81811126397855
20367,Santa Catarina Mechoacán,1214.86485513437,21.681191876784887
20369,Santa Catarina Quiané,1064.0225900640016,25.23179903810739
20375,Santa Cruz Amilpas,2420.4235563288457,27.42864768393259
20377,Santa Cruz Itundujia,352.8541103113108,17.737280188061902
20378,Santa Cruz Mixtepec,974.0426430881797,21.04126542385064
20381,Santa Cruz Tacache de Mina,831.3349458017008,21.143335842080116
20384,Santa Cruz Xitla,592.4359118141841,21.25146336904446
20385,Santa Cruz Xoxocotlán,2543.359946959869,26.04461352239322
20386,Santa Cruz Zenzontepec,117.31923918322701,17.62483011105533
20387,Santa Gertrudis,1400.6415222626786,23.635352129680818
20390,Santa Lucía del Camino,2539.9910629711453,25.219269617197423
20391,Santa Lucía Miahuatlán,168.69037925862438,22.528744375401757
20392,Santa Lucía Monteverde,588.292898864847,21.646275418165928
20393,Santa Lucía Ocotlán,924.3148507517961,19.736355331703823
20394,Santa María Alotepec,634.170366523387,19.777240632493175
20395,Santa María Apazco,197.19215291750504,12.685002874389193
20396,Santa María la Asunción,719.8642996163668,22.603642827410084
20397,Heroica Ciudad de Tlaxiaco,2018.539279988772,24.646928328994367
20398,Ayoquezco de Aldama,1137.3084618103783,22.407016391434926
20399,Santa María Atzompa,2360.9562228593813,27.19668769847554
20400,Santa María Camotlán,1341.9435561755554,17.840487176735703
20401,Santa María Colotepec,2217.272270181322,23.574910844524272
20403,Santa María Coyotepec,1981.992443791296,28.74332033464863
20404,Santa María Chachoápam,1292.397136093983,19.986872789970484
20406,Santa María Chilchotla,255.1117686689931,17.833749235514013
20409,Santa María del Tule,2855.7830480109737,25.87373388203018
20410,Santa María Ecatepec,484.93812057379324,15.701641994522664
20411,Santa María Guelacé,1226.3226484669894,22.15044146563322
20412,Santa María Guienagati,671.6686536679293,22.72203726864557
20413,Santa María Huatulco,3189.082114781919,30.568666062682873
20414,Santa María Huazolotitlán,1149.264070662676,21.55083969837912
20415,Santa María Ipalapa,1717.913506906246,22.80192315527849
20417,Santa María Jacatepec,1231.233229016865,18.57361256373382
20418,Santa María Jalapa del Marqués,1523.4641531201569,20.965553524640864
20420,Santa María Lachixío,585.3456762590502,20.883433823705108
20421,Santa María Mixtequilla,1918.0375749884633,21.76198661744347
20422,Santa María Nativitas,630.51128613966,20.2744052764704
20424,Santa María Ozolotepec,558.6257158467733,22.792307190732835
20427,Santa María Petapa,1573.7094839986455,23.896928659527337
20431,Santa María Tecomavaca,1034.6432342209455,21.787957597871426
20434,Santa María Teopoxco,311.8765013000949,12.40543357134013
20435,Santa María Tepantlali,746.6799245077151,29.057135274212456
20437,Santa María Tlahuitoltepec,1757.5866457651057,21.44279749802108
20438,Santa María Tlalixtac,143.71464335293476,18.100271404283195
20439,Santa María Tonameca,1082.704894252062,18.394497897878622
20441,Santa María Xadani,2276.3874253435347,29.713145332584688
20444,Santa María Yolotepec,714.5,23.55
20446,Santa María Yucuhiti,277.37055964575734,12.688634967813355
20447,Santa María Zacatepec,541.2641161700496,22.22051034670427
20448,Santa María Zaniza,54.105493387114095,17.08913507280477
20452,Santiago Apóstol,944.1433480732786,27.52646114971573
20456,Santiago Cacaloxtepec,1526.9885179399903,23.817988949245798
20459,Villa de Santiago Chazumba,80.26229255623542,15.505854646300127
20460,Santiago Choápam,550.9851983488736,17.32130605450517
20466,Santiago Ixtayutla,283.60557083549173,20.338443247447394
20467,Santiago Jamiltepec,1195.2192324658138,19.24105370533745
20468,Santiago Jocotepec,290.64401912419254,18.060827247759907
20469,Santiago Juxtlahuaca,1151.9181583160207,22.723051875722078
20470,Santiago Lachiguiri,706.5072916720478,24.265599735505766
20472,Santiago Laollaga,1564.113108040086,21.43980231547156
20473,Santiago Laxopa,116.63001187007661,15.342035178590699
20474,Santiago Llano Grande,664.5375212343041,17.024868215968198
20475,Santiago Matatlán,1087.7029281221733,25.707619007551695
20480,Santiago Nundiche,264.8332614508755,20.68716754363265
20482,Santiago Pinotepa Nacional,1912.770609417252,26.736913379844566
20484,Santiago Tamazola,324.96160037946845,15.85606071495307
20485,Santiago Tapextla,619.2315409302803,20.366015564459815
20486,Villa Tejúpam de la Unión,652.3097574426905,22.045920437872656
20489,Santiago Tetepec,1060.142857142857,16.848214285714285
20491,Santiago Textitlán,320.2244241962565,17.461717736585904
20492,Santiago Tilantongo,200.7926592964824,17.053555778894474
20493,Santiago Tillo,1195.9271278490028,18.972029320987655
20496,Santiago Xiacuí,924.474685383051,21.40280653536299
20497,Santiago Yaitepec,1663.6573018589681,23.478853833650877
20498,Santiago Yaveo,906.0219353113871,21.816476831347543
20500,Santiago Yosondúa,365.79016978834113,18.630488754044723
20502,Santiago Zacatepec,255.04446303147617,21.02157212275068
20504,Nuevo Zoquiápam,829.575,25.2
20505,Santo Domingo Ingenio,1870.6031180367843,21.054919291616073
20506,Santo Domingo Albarradas,665.7561258216264,19.863517922266542
20507,Santo Domingo Armenta,376.2884631054512,20.5020050752558
20513,Santo Domingo Petapa,558.1013633439518,16.711362233021497
20515,Santo Domingo Tehuantepec,1710.8415034828502,22.226279583426706
20519,Santo Domingo Tomaltepec,1742.8005708562844,24.256955433149724
20520,Santo Domingo Tonalá,1825.6867004529297,25.166449001053774
20523,Santo Domingo Yanhuitlán,529.5373367972289,19.874544808597566
20525,Santo Domingo Zanatepec,1720.6544764270288,22.546978449203248
20526,Santos Reyes Nopala,1416.6500278754402,22.013966723491745
20533,Santo Tomás Tamazulapan,1836.021517147085,25.15098780709421
20534,San Vicente Coatlán,394.76937106840205,24.83372830254228
20537,Silacayoápam,1043.0492448280238,18.88991834835216
20539,Soledad Etla,1995.0896271584345,26.195332530194914
20543,Tataltepec de Valdés,687.0514174968167,20.947110703318103
20545,Teotitlán de Flores Magón,1989.016982233674,23.516365816469317
20546,Teotitlán del Valle,1186.8694069493702,25.44402363336187
20547,Teotongo,2038.6363636363637,26.772727272727273
20549,"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca",979.9631952899836,25.812431607663026
20551,Tlacolula de Matamoros,1780.5436920571021,24.555200249811165
20553,Tlalixtac de Cabrera,2907.232751622888,25.608635328973516
20554,Totontepec Villa de Morelos,512.0234173756928,18.59290518564775
20557,Unión Hidalgo,1766.3561701924982,18.995140298342356
20559,San Juan Bautista Valle Nacional,567.5854522900668,18.100601574279043
20560,Villa Díaz Ordaz,1241.9329924913825,20.286013307087316
20565,Villa de Zaachila,2337.490322692351,27.430973733090802
20570,Zimatlán de Álvarez,1664.422193681015,23.777652617565796
20999,No Informado,1315.747236161242,21.6574692395274
21001,Acajete,1377.066680425367,23.017789162792383
21003,Acatlán,1132.0409546073934,19.403295370729207
21004,Acatzingo,2004.0187059830184,26.500123262507255
21005,Acteopan,854.1455141130068,31.526157311776906
21006,Ahuacatlán,1053.312382201098,20.823539052595553
21008,Ahuazotepec,2287.031266250554,26.68344699152712
21010,Ajalpan,1337.3374572879163,23.44545711477647
21013,Altepexi,1829.0201789353025,32.69983961931479
21014,Amixtlán,1151.9308119757336,20.667533083670648
21015,Amozoc,2130.9428324347277,25.44716787675678
21016,Aquixtla,1730.2422904843409,30.905400581195554
21017,Atempan,1450.4177178908403,22.7879684183036
21018,Atexcal,1106.043935541036,20.48939250956295
21019,Atlixco,1531.501050203844,24.047865064268954
21020,Atoyatempan,1381.7023519448876,25.959860556216523
21025,Ayotoxco de Guerrero,1692.9600845379246,26.24316284686905
21026,Calpan,1208.3549732616111,27.094334963738888
21031,Coatzingo,1140.4529233779767,22.83111791689424
21032,Cohetzala,1170.5862068965516,12.206896551724139
21034,Coronango,1583.3740272577356,24.602716899648247
21035,Coxcatlán,1542.210996507474,22.759816325431878
21036,Coyomeapan,665.8311176766865,19.00311789813966
21038,Cuapiaxtla de Madero,1458.3135402423882,26.151742937565412
21039,Cuautempan,2299.8879712746857,22.203411131059244
21040,Cuautinchán,2335.033948850552,24.218786598765675
21041,Cuautlancingo,2628.062586306074,25.104453695121116
21042,Cuayuca de Andrade,775.8143061971391,24.07991062462342
21043,Cuetzalan del Progreso,2230.118288506694,24.657434617564547
21044,Cuyoaco,1437.7481095047272,25.815574883361172
21045,Chalchicomula de Sesma,1551.4175431583326,23.628778994964662
21047,Chiautla,871.2594133782184,16.31236752696216
21048,Chiautzingo,1248.716806801759,26.007881771950537
21049,Chiconcuautla,784.0488048030832,20.05583318735103
21051,Chietla,1323.9893464979211,19.898767525247468
21053,Chignahuapan,1432.4202074198881,22.95928591176822
21054,Chignautla,1572.2485205088813,23.98951340944877
21057,Honey,2429.765316007483,22.331331841261356
21058,Chilchotla,990.0902698811016,20.169387999987116
21059,Chinantla,1059.224604399997,20.83039947958712
21061,Eloxochitlán,719.5969528846983,20.48376117515164
21062,Epatlán,1418.0881652892563,19.13010743801653
21063,Esperanza,1405.181607979694,24.143458071138006
21064,Francisco Z. Mena,1401.0161158120873,18.24016718004354
21065,General Felipe Ángeles,2034.0591739119018,26.089509231196594
21066,Guadalupe,922.694012955335,20.19988707887513
21067,Guadalupe Victoria,760.3177392705229,19.887577074808085
21069,Huaquechula,1285.2742020939477,22.68536799110697
21070,Huatlatlauca,1111.5220813428823,24.405233749736986
21071,Huauchinango,1629.3529900581086,24.12061226458895
21072,Huehuetla,506.7382120765663,18.415410721349254
21074,Huejotzingo,1680.572139971188,24.66473648567244
21075,Hueyapan,1558.1641389136755,23.61113094038744
21076,Hueytamalco,1439.4785452619021,23.911962865725215
21077,Hueytlalpan,648.345893590934,25.815469380845137
21078,Huitzilan de Serdán,1215.0431043139756,22.830229137500222
21079,Huitziltepec,1392.0906119701588,23.249040816708114
21082,Ixcaquixtla,1536.1576327986288,21.056843424056325
21083,Ixtacamaxtitlán,958.3396583631527,21.156218292209164
21084,Ixtepec,997.4991009462659,20.308014595290928
21085,Izúcar de Matamoros,1636.060077139446,24.55084574715977
21086,Jalpan,969.5397615719161,20.15375188020913
21087,Jolalpan,747.6851974735823,21.92279132861574
21089,Jopala,860.5442185165991,21.165868975398592
21090,Juan C. Bonilla,1713.8588257881784,22.477189530656783
21092,Juan N. Méndez,1350.0691941618047,25.313215587104995
21093,Lafragua,1185.428143818543,20.691010582625886
21094,Libres,1395.9438660830726,23.00233155269604
21096,Mazapiltepec de Juárez,1516.3539632199015,23.34563767061838
21097,Mixtla,1066.8713943374457,19.112396822579214
21098,Molcaxac,821.0944928076209,24.459874227769582
21099,Cañada Morelos,1216.708739924687,23.81575172903232
21100,Naupan,1022.2639337997531,22.46324372391087
21102,Nealtican,1725.1481458371964,25.129843685599514
21104,Nopalucan,1357.8881619032545,21.93509168692228
21106,Ocoyucan,1932.2204103773881,25.474780440317822
21107,Olintla,1018.5892668742441,25.28595507063637
21110,Palmar de Bravo,1315.4098666413415,23.15469349831258
21111,Pantepec,1371.9044512912817,20.9535374740377
21113,Piaxtla,1275.4076100103787,20.73576049380789
21114,Puebla,2152.8307605751124,23.840391556112156
21115,Quecholac,1541.2121421450177,26.244923368086653
21116,Quimixtlán,593.3309240313071,16.47848409202583
21118,Los Reyes de Juárez,1661.6979301294853,28.40156831057085
21119,San Andrés Cholula,2568.374798272586,24.62685747425949
21122,San Felipe Teotlalcingo,1301.9371920801025,23.529612478115258
21124,San Gabriel Chilac,874.9661274454206,22.610594866627807
21125,San Gregorio Atzompa,1813.9789549347004,24.82731588945666
21126,San Jerónimo Tecuanipan,1280.9827178967096,23.88860482755963
21129,San José Miahuatlán,1765.0918163517756,26.54427849268272
21132,San Martín Texmelucan,2006.244975083557,24.268426199894616
21134,San Matías Tlalancaleca,1613.011869755636,25.42454914758724
21136,San Miguel Xoxtla,2056.5143617555486,23.93501265969987
21137,San Nicolás Buenos Aires,1285.4771748955543,19.85851604440182
21138,San Nicolás de los Ranchos,1274.2144564505736,22.712744137746284
21139,San Pablo Anicano,813.1978917288804,15.03811357179083
21140,San Pedro Cholula,2293.683082500873,24.32229538156337
21141,San Pedro Yeloixtlahuaca,1223.6436965283178,25.00538075372976
21142,San Salvador el Seco,1542.2412308503979,24.88727375810573
21143,San Salvador el Verde,1833.6629982271568,26.84382140143607
21144,San Salvador Huixcolotla,1895.2986598192433,31.624253961828988
21145,San Sebastián Tlacotepec,889.8618799246442,20.644132560403317
21148,Santa Isabel Cholula,1255.415664594907,28.463596351250718
21149,Santiago Miahuatlán,1910.8683249427538,27.055301771528242
21150,Huehuetlán el Grande,1252.021969090528,22.274555402047472
21151,Santo Tomás Hueyotlipan,1598.5604321592295,25.710179812559208
21152,Soltepec,1633.4722123048584,21.879477879225462
21153,Tecali de Herrera,2632.993564385207,28.55113039772177
21154,Tecamachalco,2140.6578054300016,25.760904969494522
21156,Tehuacán,2137.7268941734606,27.56353409825498
21157,Tehuitzingo,1295.6447400725017,22.786600903815906
21159,Teopantlán,804.6466993936987,21.650459218902224
21160,Teotlalco,1502.5580190142516,22.332577351299637
21161,Tepanco de López,2259.470880176389,28.665839843026916
21163,Tepatlaxco de Hidalgo,2079.476928808821,24.223616439647042
21164,Tepeaca,2166.1973635956797,24.285654906372052
21167,Tepetzintla,1460.0219759598317,24.396708424202465
21168,Tepexco,972.4465195026083,19.76769805959159
21169,Tepexi de Rodríguez,1358.4805148855398,22.698268199278164
21170,Tepeyahualco,1561.4288401523793,24.342673740395583
21172,Tetela de Ocampo,858.0390586399006,19.7998784846194
21174,Teziutlán,2328.1195480321944,27.558073314489548
21175,Tianguismanalco,1415.0412498840376,29.299816097222905
21176,Tilapa,1541.1733999969865,16.85923790486618
21177,Tlacotepec de Benito Juárez,1199.6429522421292,23.389602638572534
21178,Tlacuilotepec,857.9456358844504,18.00810220217486
21179,Tlachichuca,1315.0127642029317,22.0888200181367
21180,Tlahuapan,1228.2137111934487,23.84566611609601
21181,Tlaltenango,1561.5213764070181,25.87153620063404
21182,Tlanepantla,1561.6307391957753,22.5346072276296
21183,Tlaola,1267.4807859404693,24.524125952624512
21184,Tlapacoya,685.8867151622029,18.40859326205959
21185,Tlapanalá,1270.9797010638993,25.474120488218784
21186,Tlatlauquitepec,1374.8455715827542,21.465589775672182
21188,Tochimilco,711.2443929087123,22.980246024269963
21189,Tochtepec,1588.824880026696,25.751199733039535
21192,Tuzamapan de Galeana,896.4281079637252,20.049832408037737
21194,Venustiano Carranza,1984.939982358107,24.325601477068474
21197,Xicotepec,1616.062407198249,24.767017179030812
21199,Xiutetelco,1635.5164142271356,26.62282113122879
21202,Xochitlán de Vicente Suárez,893.1145929303236,22.767861461239463
21203,Xochitlán Todos Santos,871.3288421929257,21.10925219537948
21204,Yaonáhuac,1562.067710142092,24.28137151801218
21205,Yehualtepec,1551.9403066961986,22.812088237232846
21206,Zacapala,1529.9596676014696,22.85124676623405
21207,Zacapoaxtla,1851.2377886821869,24.972515984481436
21208,Zacatlán,1801.0413154099192,24.184332325562192
21211,Zaragoza,1518.0679421116693,24.49671576486485
21212,Zautla,962.9013592804367,20.148019679767394
21213,Zihuateutla,1041.6668646660075,20.094301371159865
21214,Zinacatepec,1579.4816578153338,24.814964581113724
21215,Zongozotla,1594.751977580322,25.93594107260359
21217,Zoquitlán,381.912239510133,18.699493488097797
21999,No Informado,1531.83729965593,20.346174296879177
22001,Amealco de Bonfil,1336.6357769682193,20.385400819363984
22002,Pinal de Amoles,621.5971274368125,12.00591323325567
22003,Arroyo Seco,852.4078150956431,15.13086426860091
22004,Cadereyta de Montes,1549.9747565990963,19.456581202563875
22005,Colón,1858.7931826913002,23.37045585513219
22006,Corregidora,2248.1306862268725,22.86786206763445
22007,Ezequiel Montes,1906.0683078908828,22.545876337280017
22008,Huimilpan,1723.6683029360245,21.202450201822984
22009,Jalpan de Serra,1408.0630776233352,19.92383949382967
22010,Landa de Matamoros,962.5805065178217,15.307485832459104
22011,El Marqués,1989.2039212933614,24.204912283804628
22012,Pedro Escobedo,1829.3872466458438,23.65727541724142
22013,Peñamiller,1199.5416935815374,16.055793962335745
22014,Querétaro,1997.3857270631265,23.849779826757793
22015,San Joaquín,1157.9596373969423,21.825502281277515
22016,San Juan del Río,1886.477096060652,22.928112726474513
22017,Tequisquiapan,1775.7815423282357,23.274282002316095
22018,Tolimán,1336.3036321112127,16.898389699974214
23001,Cozumel,3276.6491577275115,28.51495306889691
23002,Felipe Carrillo Puerto,1923.1103222147276,21.94995853020139
23003,Isla Mujeres,3537.7811277041724,29.85607623436867
23004,Othón P. Blanco,2990.1350659911363,24.624927787477173
23005,Benito Juárez,3684.495768514661,28.372772280575663
23006,José María Morelos,1703.0843756758395,21.57561793908547
23007,Lázaro Cárdenas,2253.641721081192,24.3898134725661
23008,Solidaridad,4720.021850619023,31.96415977644706
23009,Tulum,3732.8104397524235,29.789819134170557
23010,Bacalar,2046.8737092187273,22.384995791635923
23011,Puerto Morelos,3872.228935377717,24.972136838679347
24001,Ahualulco,1170.1417388928155,18.229642833670972
24003,Aquismón,908.928136516525,18.599985749534106
24004,Armadillo de los Infante,3317.515836906116,26.977819581765683
24005,Cárdenas,1633.6960898328027,21.504405849045813
24006,Catorce,1142.7284329579113,21.58975800780834
24007,Cedral,2010.5528466926326,23.164380339082904
24008,Cerritos,1498.2307808454607,19.77305610203438
24009,Cerro de San Pedro,2249.7306138314957,25.193053041351483
24010,Ciudad del Maíz,1090.4297020392198,20.151151185165574
24011,Ciudad Fernández,1598.4662320922628,20.952576060625947
24012,Tancanhuitz,1774.2484000122654,20.951496607281314
24013,Ciudad Valles,1984.093250369763,23.131396080476446
24014,Coxcatlán,855.7895166391925,16.125387293539642
24015,Charcas,1212.283017170548,21.837602480523454
24016,Ebano,1660.9398607528958,20.908873034225635
24017,Guadalcázar,989.9497205795248,19.1191728665979
24018,Huehuetlán,915.4702488145415,20.158915072451475
24019,Lagunillas,390.7438445514462,13.726877938280458
24020,Matehuala,1996.8840632541824,23.129219887436797
24021,Mexquitic de Carmona,1728.0143623981335,21.311693361056058
24022,Moctezuma,951.9320311051375,19.905185481615263
24023,Rayón,1214.442945385422,21.890218732514924
24024,Rioverde,1700.111444522075,20.66140598135885
24025,Salinas,1406.634834493221,21.736263623812647
24026,San Antonio,647.7546291992394,17.70148742869216
24027,San Ciro de Acosta,1052.9249156978065,17.045886507107497
24028,San Luis Potosí,2909.8238531177553,24.541611060317347
24029,San Martín Chalchicuautla,790.599533536043,17.60282888498064
24030,San Nicolás Tolentino,640.1948713164243,14.063248877100854
24031,Santa Catarina,746.9505544407566,16.42300358532016
24032,Santa María del Río,1636.1740907649046,22.76213395365521
24033,Santo Domingo,978.9019201807229,16.916113113166954
24034,San Vicente Tancuayalab,1457.9787883536608,20.840099171995377
24035,Soledad de Graciano Sánchez,2925.701798083876,25.651150090149624
24036,Tamasopo,1228.8197605269474,19.35207427753629
24037,Tamazunchale,1259.1055968604296,19.2214139422298
24038,Tampacán,593.4667093558814,16.649665558290067
24039,Tampamolón Corona,768.6226035680692,17.123029617977885
24040,Tamuín,1851.387198550752,21.149856281681842
24041,Tanlajás,1069.1483967375007,18.68659816484417
24042,Tanquián de Escobedo,1415.2363687841482,19.94086403796943
24044,Vanegas,1731.7373648213847,20.632234440578358
24045,Venado,868.7640575262072,19.116331235375647
24046,Villa de Arriaga,1812.503048084503,21.750138038137884
24047,Villa de Guadalupe,562.5348375684155,19.853268324482894
24048,Villa de la Paz,1203.8801711258998,20.363271311512516
24049,Villa de Ramos,946.4210078278929,17.10257359605608
24050,Villa de Reyes,2028.5924405083404,23.80790866758609
24051,Villa Hidalgo,2174.135668331637,22.50644647612464
24052,Villa Juárez,1203.188775945668,17.46469384077851
24053,Axtla de Terrazas,1202.2809932035113,20.406026424705082
24054,Xilitla,798.0526630585291,16.943648288877505
24055,Zaragoza,2592.9415579048605,23.240559324962994
24056,Villa de Arista,1253.8765231049974,21.189010833535452
24057,Matlapa,823.2863095694669,17.02933894722834
24058,El Naranjo,1871.184022568233,21.344746562381143
25001,Ahome,3108.8164111721217,22.103926573614068
25002,Angostura,2156.3833080606482,17.612705869313444
25003,Badiraguato,1614.3818649449388,18.625070800701472
25004,Concordia,2574.6353388588986,21.35697972872345
25005,Cosalá,2801.768536640744,21.97995106364897
25006,Culiacán,3644.854351277801,23.753395718636703
25007,Choix,2219.462288526508,20.00991320635426
25008,Elota,3027.6724672949304,24.168820205585888
25009,Escuinapa,3044.988432858702,24.104130065126004
25010,El Fuerte,2187.1854595227583,19.182155607845203
25011,Guasave,2719.963709009528,20.807242266174583
25012,Mazatlán,3625.4559724144287,24.145793999873863
25013,Mocorito,2183.161790682225,18.578795560790514
25014,Rosario,2798.014913151424,22.29782218000995
25015,Salvador Alvarado,3238.3851826205,22.806867744329587
25016,San Ignacio,2890.400141321137,20.525565984691646
25017,Sinaloa,1438.6215519917175,17.473157537328046
25018,Navolato,2890.9704840923864,24.308789755548943
26002,Agua Prieta,3344.93273167148,24.335059279525765
26003,Álamos,1236.89979919414,20.59215758646296
26004,Altar,3014.420698230271,23.999348900902717
26009,Bacanora,2349.6292049530093,19.182517866959866
26010,Bacerac,1689.9450866735933,18.533865587575875
26012,Bácum,2357.4742743872653,24.299489231071632
26014,Baviácora,1761.349496205255,20.224107704504934
26017,Caborca,3599.061712088798,26.13623627480943
26018,Cajeme,2789.0269975089827,23.2597458236279
26019,Cananea,3809.9875432255653,25.735128708378028
26021,La Colorada,3259.2626547696095,25.018986133067383
26023,Cumpas,2502.4605650661424,22.705292346604324
26025,Empalme,3198.069004311024,25.898183630818927
26026,Etchojoa,2201.197881472982,21.64625964174157
26029,Guaymas,3497.8198135376383,24.578406211631602
26030,Hermosillo,3649.5846277291093,24.294752789795123
26032,Huásabas,2430.621412616096,22.340247932804722
26033,Huatabampo,2059.7071413669228,21.00423168121208
26034,Huépac,1797.9630513751947,20.578126621691748
26035,Imuris,1871.3057446544167,19.876135842719254
26036,Magdalena,2754.9325632111895,24.33837847226222
26037,Mazatán,3831.9691812972774,30.003237258689342
26038,Moctezuma,3676.628688712618,23.229743924082726
26039,Naco,3636.8020680383374,23.260921014317667
26041,Nacozari de García,4106.298508860665,26.19524299461357
26042,Navojoa,2411.8185448030927,22.47621571975848
26043,Nogales,3714.9533849175236,26.132052345545056
26048,Puerto Peñasco,3190.193630509562,22.733926292019277
26049,Quiriego,1657.9860797465367,17.957430314469647
26051,Rosario,2255.3647408679612,22.038587535581954
26052,Sahuaripa,2683.72502549015,22.075314637962034
26054,San Javier,2315.675675675676,24.864864864864863
26055,San Luis Río Colorado,2967.6453368328835,22.71988769565324
26056,San Miguel de Horcasitas,2230.500084159297,26.983187377067313
26057,San Pedro de la Cueva,1588.3018357160984,16.759834193384656
